id,text,Article Title,label,Comments
1951,“Corrupt systems like the ‘county line’ in New Jersey (is) an enemy because that dissuades folks from actually getting involved.,"How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1952,"And if folks don’t get involved, then we’ll lose.”","How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1953,"As the Murphy-Kim race heated up, interest in ending – or, among party leaders, defending – “the line” has also increased in size and intensity.","How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1954,"A 2021 lawsuit, brought by and supported by a coalition of progressive Democrats, including Altman and the New Jersey Working Families Alliance, has been wending its way through the court system for years.","How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1955,"Kim speaks to delegates during the Bergen County Democratic convention in Paramus, New Jersey, on March 4, 2024.","How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1956,"But for Kim, there was no time to waste.","How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1957,"He effectively took up the old litigation late last month, using the same lawyers, in a bid to redesign the ballots before the June 4 primary.","How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1958,"His request of the court, simply put, is for a federal judge to order that New Jersey follow all other states and group together candidates for any given office.","How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1959,"On Monday, Kim testified in US District Judge Zahid Quraishi’s courtroom that he believed the current process “to be averse to the pursuit of democracy.”","How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1960,"“I’m not asking for any advantage for me,” Kim told the court.","How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1961,“All I’m asking for is for New Jersey to be in line with 49 other states in terms of pursuing an office block-style ballot that would allow us to have a fairer system here.”,"How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1962,"Though Kim has also won some county lines in this primary, and appeared on them during his own past races, the third-term congressman argued that a fundamentally unjust institution compelled him to play ball.","How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1963,"“Despite my personal concerns about how this went,” Kim said, “I felt I had no choice but to participate in the system.”","How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1964,"The Murphy campaign, speaking before the candidate dropped out, took a dimmer view of Kim’s motivations.","How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1965,"“Unfortunately, Congressman Kim’s focus has been on personal attacks and process,” said Murphy spokesperson Alexandra Altman, who has previously dismissed the lawsuit as a “hypocritical stunt.”

New Jersey first lady Tammy Murphy talks to reporters at the Bergen County Democratic convention in Paramus on March 4, 2024.","How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1966,"Seth Wenig/AP

Kim campaign spokesperson Katey Sabo disputed that characterization, calling the line’s potential undoing “a critical issue in protecting our democracy.”","How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1967,"The arguments against redrawing the ballots, at least in this case and the current discourse, are less high-minded, with the defendants in the suit – clerks from the 19 counties with county line ballots – contending that the changes sought by the plaintiff, Kim, would be too difficult to implement this late in the campaign-election calendar.","How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1968,(Ballots are printed and mailed out well before the June 4 primary date.),"How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1969,A ruling is expected in the coming days or weeks.,"How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
1970,"Tammy Murphy, who is not involved in the case, had said she would follow the rules, regardless of the outcome.","How Donald Trump, Joe Biden and grassroots liberals could upend Democratic politics in one of the country’s bluest states",,
